Review,label
Albany to Orlando. Leg room is tight seats not spacious but neither are they overly uncomfortable. Service was excellent. Humorous dialogue and an over all sharp wit one staff member was funny. He alone would make me choose Southwest again but the airline also provided a good value and pleasant trip overall. Free snacks and beverage was a nice change from some other airlines as well.,1
"Worst airline experience ever. The most unprofessionally run, amateur outfit I have encountered after 3 million miles flown and 70 countries. Will never fly this airline again. A true embarrassment to the industry.",0
"I am one dissatisfied Egyptair customer. I booked 2 roundtrip tickets Istanbul to Cairo on the Egyptair website. Travel was scheduled for April 2015. Because of bombings in Cairo, Sharm el Sheik, Alexandria later the week of March 11, my Egyptian host and I decided we should cancel the trip since those were our destinations. I cancelled the tickets in the computer on March 16th. I cannot get any response from Egyptair even though I have tried for months. Don't book your trip with Egyptair because if you cancel the tickets for good cause, you will not get any money back nor will anyone from Egyptair have the courtesy to answer phone calls and emailed messages. ",0
"Shenzhen to Bangkok. We travel to Bangkok every six months with a stopover in Shenzhen. We must commend China Southern Airlines this trip. From the moment we checked our luggage in at Shenzhen, to when we got to the boarding gate, the staff were very friendly, efficient and looked after us very well. They spoke very good English. The seats were very comfortable and plenty of leg room. The meals were edible and a variety of beverages. Overall, the flight was very comfortable. We have been flying with China Southern Airlines for at least seven years now and would recommend them. We are also very impressed with the generous luggage allowance on international flights. Looking forward to our next flight.",1
"Paris Orly to Porto with Vueling Airlines. I honestly had such low hopes for this airline after reading other reviews. But I had no problems at all. The staff at the airport were nice, the staff in the air were nice. Every thing was normal and the flight was smooth. I would give them another go.",1
"The shuttle bus dropped us the passengers at the hanger! The flight from Lagos to Port Harcourt was scheduled at 3pm then rescheduled to 6pm, then again moved to 8.30 and I'm writing this as I board the flight at 9.31 pm. The bus driver who picked us up at mm2 boarding gate dropped us at the hanger and then left stating he has to go home. Serious action should be taken against such irresponsible employees and the airline should be charged a penalty for such negligence while recruiting junior staff. It is not even funny how close we were to another aircraft which was so loud that we had to close our ears. Delay for Arik isn't uncommon but such careless behaviour is unacceptable. I won't be travelling this airline ever again. Apart from no communication for the delay the airline is as worst as it can get in the aviation industry. They have set a new low for themselves.",0
"This has to be the worst airline I have ever travelled on. They lost all 3 of my bags, then 2 turned up 4 days late. The last one has never been found and its not been a month and they are dragging their feet about paying me compensation for my loss of bag as well as having to buy items when I got to Perth with nothing. I would never fly with this airline again and would never tell anyone to get on a plane with them.",0
"I reserved a booking for 40 dollars for the 3rd September 2021. When I tried to pay online, it gave me an error message. When I called customer support, they charged me an extra 100 dollars, saying it's pretty much not their problem and it's a service charge for them helping me pay for a ticket I already reserved for a set price. I paid and then called back, and they said the payment did not go through even though it left my bank. I have used Turkish Airlines 5 times before, and this is the last time. When I asked them about my refund of the 40 dollars, they said I had to make a complaint online. Bad customer support, bad systems and a bad company.  They also don't understand English or Russian fully. I spoke to them on the phone for 50 minutes, trying to talk to them in Russian and English, and they had difficulty understanding. I initially flew to Kazakstan with Air Astana and just booked tickets back with them.",0
I flew from Brussels to London Heathrow on an A320. The aircraft was about three quarters full. Boarding was smooth and we left and arrived slightly early. The sale of food and drinks went well and didn't appear to have much of a take up on this flight of less than an hour. Crew were good.,1
"Lisbon to Luton. Bought 2 priority tickets online. But still they make us pay in the airport. Staff very rude, very bad service, what they say in the site is not true. They charge money for no reason. Very bad flight and service.",0
"Mumbai to New York via Kuwait. The flight was 2 hours late coming into JFK, 6 hour layover in Kuwait airport going and 18 hour layover on Kuwait coming back. Flight was delayed by another 2.5half hours at Kuwait airport. Total 20.5 hours. Seems like the crew is not trained to help customers with the connecting flights and I experienced further delays so I missed my connecting flight. Also they do two stopovers coming from Mumbai, but you are told only about one. They jerk you and are not truthful about who to contact to try to help you. At JFK airport the Kuwait Airways staff said they are not responsible for me missing my flight, even though the flight was late. Kuwait airport has only two stores and they are very expensive compared to the USA. The amount of layovers and delays with this airline is not worth the money saved. You are better off going with another airline.",0
The desk worker at the gate went out of her way to help her name was Andibell Peralta. She got us on a earlier flight last minute. It was a stressful situation and she was kind and calm. I was very impressed and will definitely keep flying Delta. Her customer service skills were top notch.,1
"Canceled my flight due to coronavirus and they now refuse to refund my funds. This companies coronavirus policy is taking advantage of people. They keep their money, don't fly the plane thus no fuel or operating costs and refuse to refund. The Fed should never give this airline a bailout. Just look at their recent reviews .. JetBlue is acting unethically!",0
"Mumbai to Kigali via Dar es Salaam. The staff service was good and the flight in good condition, that's the only good part. When we landed in Dar es salaam we came to know that our baggage has not arrived and we would have to wait longer. Not only that non of the passengers who were traveling with us from Mumbai received theirs. On further enquiry came to know that they have failed to board the luggage of all the passengers traveling from Mumbai. Really disappointed. It's been a day and since not got any information regarding the same. Will never travel with Rwandair nor would I recommend this flight to anyone. Customer service and communication pathetic.",0
Edinburgh to Kuala Lumpur via London. I have just returned to KL from an extended visit in UK seeing family and friends. My return flight was BA033 from Heathrow to Kuala Lumpur on Monday 26th August 2019 at 21.10. I was greeted by the most delightful air hostess whose name I didn't quite catch. The point I wish to make is that she looked after me so well on the flight. She was exceptional. It really made the journey one of the best on board experiences I have had.,1
Bali to Dubai. The customer service is amazing and so patient. Mustufa from their Dubai customer center just helped me out flawlessly. Our line got disconnected before the changes were completed and he was amazing enough to complete everything and send me a confirmation email!,1
"Worst airline I have ever flown with. Their business class product is the pits. The staff are rude and unhelpful. The food is non existent virtually and during an 11.5hr flight I got no dinner just a miniscule starter and dessert. They said I ordered fish which I would never have done. Snacks consisted of crisps, peanuts and a few sweets.  The new Finnair seat is uncomfortable and only has 2 positions bolt upright or completely flat. The shoulder seat belt was too tight and digs in. The cabin looks nice but that's not much help if your seat is uncomfortable. The lounge at Helsinki is really awful too. No food to speak of but what there is like pasta and potato hotpot is cheap and nasty. They have a bar, no branded drinks and you have to wait for the bar staff to return to get served.  I would recommend anyone over Finnair, it's extremely poor value.",0
"Will do everything possible to never fly on this airline again. Staff were beyond rude to almost mean for no reason. Horrible customer support. Slow, incompetent, and overall clueless. Delay after delay with no explanation. Nobody offering to help and an overall very rude group of staff we encountered. There were so many ways the situations could have been improved but they did nothing but make it worse.",0
London to Osaka via Incheon and was very impressed. The service was outstanding with large amounts of good quality food and drink. The entertainment system offered a good choice but was not 'on demand'. The seats were comfortable and there was plenty of legroom and storage space. The staff were always around smiling and helpful. We had to wait 3 hours for the connection at Incheon airport but that was pleasant as it is large and clean with lots of shops and the Asiana lounge is comfortable and provides refreshments.,1
"I arrived at the airport at 4.50 am my flight was at 6.00am. After waiting in the main line for 10 minutes, one of the staff at check in says Miami, and makes a come this way hand gesture so my wife and I left the line we were at and went around to the line the staff that called for Miami was at. After getting to that line the staff called for the Orlando flight and took those passenger ahead, we waited in line. After finally getting to the staff, he told us the gate had closed, there was nothing he could do. Because of the misguidance, the lack of communication, and incompetence of the staff we lost our flight, car rental, and hotel. The manager we spoke to said that the staff called for Miami several times, we only heard them call for Miami only once.",0
Manila to LA and the flight was great. Staff were hospitable. Most impressive was how they handled a delay. My Manila to Seoul flight was delayed and I was going to miss my connection on arriving they had staff waiting to meet passengers and direct them to connections as fast as possible and had held up connecting flights so everyone could make flights. My flight was also delayed into LA where I had another connection. Once again there were staff waiting for us so they could direct and usher us as fast as possible to other connections.,1
"Delhi to New York. My flight to FK was good, with no problems. However on the return flight, I was not given my confirmed seat of 18D and instead was placed in a middle seat 30J. I explained that I need to get up frequently, but I was told that the ground crew made the change. The entertainment system did not work. Flight attendant came by and made one attempt to fix it by pushing the same buttons I had been pushing. Most importantly, they did not have my Gluten Free meal. I was told that it needed to be ordered ahead of time. I showed my eticket that said Gluten Free confirmed. The Flight attendant then brought me a meal that was not marked Gluten Free. She assured me it was ok, but could not tell me all the ingredients. I explained that if I ate something with gluten I would be very sick. She did try her best, and brought me fruit, but I was not able to eat a proper meal for the duration of the flight.",0
"First leg from Malaga to Barcelona more than three hours delay, when I finally arrived in Nice with a further more than one hour delay my bag went missing. It took them nearly three days before I got it back. Information was useless and even though there are many flights a day between the airports used their logistics are terrible. Vueling Airlines to be avoided at all cost. Last year they also lost my bag between Barcelona and Naples.",0
"Hong Kong to Amman via Abu DhabiThey told me that my ticket can enjoy a stay in hotel as my transit in Abu Dhabi international airport was 11 hours. I was surprised when i got off the plane and headed straight toward customer service counter telling me my ticket is illegible, so I had to pay by myself for hotel reservation. Was surprised of food quantity for 7.5 hour flight.",0
I will never fly AA again. Dirty planes packed to the brim. No mask enforcement. No distancing. No nothing. Lip service to safety only. They just want your money. They don't care about your well being or your experience. This much is plain.,0
I travelled to Perth Australia on the 17th December and returned to the UK on the 11th January. This was the best flight I have been on in many years the staff were excellent so helpful and even helped me with my hand luggage where many other flights will not do this. I would recommend them to anyone.,1
Barcelona to London Stansted. Terrible! Flight was more than 2 hours delayed. There was lack of information and really bad service from the staff. Overall a terrible experience! Can not believe that this is no. 1 airline in Europe.,0
Very poor service. I had to leave to Bahrain from London on 9th September. The daily flight was delayed from 2 hours to more than 5 hours after checking the status for more than a month. Airline denied to provide lounge access after we waited a long time in the Airport.,0
I want to thank AA for making it almost impossible to use their miles. We can't even get flights from PNS to Providence without having to spend hours and hours of waiting when there are actually direct connecting flights. They purposely complicate your travel. We have the answer. We are done with AA and will only use them as a last resort. What a shame.,0
"Auckland to Kunming via Guangzhou with China Southern, and a pleasant, efficient and helpful crew. Seats are reasonably comfortable with pillows and blankets. Entertainment options extensive and provide good distraction for those who cannot sleep in a sitting up position, even with some recline. Food is adequate and tasty with a range of snacks available between meals on long flights. Drink options are plentiful and crew circulated during the flight with trays of juice or water. China Southern provides good value.",1
"Booked through Air New Zealand Star Alliance, flight got cancelled and only got notified once at the airport. Shocking service from both Air New Zealand and Virgin. Should have arrived in the Gold Coast mid afternoon, will now arrive around 2.30am. Have lost money in pre paid accomodation and childcare but got told refunding our tickets wasn't even an option. Neither airline wanted to know about it. I would not recommend using Air New Zealand's Star Alliance service, very unimpressed with the lack of care factor for the passengers time and loss of money.",0
"I had an outstanding experience with this airline flying three routes from BLR to HYD, then HYD to LKO and then LKO to BOM. All three flights left right on time and arrived early to their destination. Check in was easy at airport and used their app for boarding passes and check in. On board the crews were polite and worked swiftly to serve passengers. I am unsure why all of the negative reviews, this airlines is leagues above any US carrier.",1
I recently returned from a trip to Barbados with Virgin Atlantic and I can say I will certainly use them again. I booked premium economy both ways and was more than happy with the whole experience. Checking in at Gatwick with dedicated desk for premium meant we were straight through no problem. On board upstairs in jumbo given glass of bubbly as I took my seat loads of room to stow stuff and good inflight DVDs food not bad either. Returning was also excellent had the front 2 seats upstairs again couple drinks before dinner and slept for a while. Overall a good experience with Virgin and I would recommend premium economy no problem.,1
"Friendly staff at Check in and nice crew member on flight. Aircraft was clean. Every traveler got a little bag with socks, toothbrush, eye mask and ear plugs, blanket and a pillow. Good food, range of drinks including a wide range of alcohol beverages. ",1
"My first time flying with SWISS from Brussels Airport to Belgrade Airport via Zurich. On the first flight from Brussels to Zurich I flew with Helvetic Airways with Embraer 190. The flight was on time and the crew were great. They served little snack and drinks. Great plane and we landed on time. The second flight from Zurich to Belgrade was with Swiss and the plane was an A220. That was for me a surprise, the plane has great leg room and very comfortable flight. The crew also was great and served us with snack and drinks. The departure was late, the reason was traffic jam over Europe. I recomended the Swiss and Helvetic because thay are really proffesional. I would flight with them again in future.",1
"TK69 Bangkok to Istanbul on 7 July, Business class cabin full however the purser and his team performed magnificently. They were all busy, however maintained a very friendly attitude to passengers. It has the best airline food in the world. After changing planes at Istanbul the same standard of service and food on the Istanbul to Manchester flight. ",1
Overnight flight from Heathrow to Sao Paulo. As I was on crutches when booking in we asked for extra leg room seats which we were given. Flight was brilliant with constant attention by cabin crew bring drinks and choice of food which was very good.,1
Stansted to Rhodes on 14th September 2013 returned on 28th September 2013. Very pleased with everything flight on time easy check in friendly staff lots of leg room in economy would thoroughly recommend no problems at all. First time travelling with Ryanair.,1
We were standing in line at the airport waiting to check in 2 hours before the flight due to a disabled child travelling and I received a text telling me our flight was cancelled due to weather. All other airlines were on time except Tiger who thought it reasonable to notify me with an SMS informing me I am also not entitled to a refund due to weather! Need I say more?,0
On 20 April 2020 I booked a flight with Vueling Airlines for 3rd June from Seville to Stockholm. It was the only airline which publicly advertised on its webpage that if the flight gets cancelled due to the new pandemic restrictions A FULL REFUND will be provided. I have also called the company and got a confirmation about it. Now almost 1 year later they did not provide me with any service and decline to give a refund saying they don't have to give a refund and ignoring my case!  On 11th May 2020 the flight got cancelled and the date moved to 2 weeks later. This continued to happen up until the 7th July. The company provided no solutions and caused me major extra expenses! When cancelling my booking due to the flights they kept cancelling I was only offered the option for a voucher or nothing else. They eliminated the option for a refund!,0
Toronto to Ottawa. The Pilot was flying out to Ottawa and overheard my conversation and distress of having to get to Ottawa General as my husband was in a coma. I was not sure where to go or how to get there and was worried about how long it would take till I was by my husbands side. This pilot came over to me and offered to bring me to the hospital once he landed the plane as he finished his shift and was going home as he lived in Ottawa. I want say thank you as I was overwhelmed and it took some ease and stress off me from the flight knowing I would not have to worry how I would get to the hospital after the flight. He was very humble and offered me assistance if I need anything while I was in Ottawa. I thanked him for his gracious act of kindness and want to ensure that he gets recognized for doing such a good deed. Air Canada you have a very special pilot. Thank you so much.,1
"Flew Newcastle to Birmingham with Eastern Airways for the first time today, and found the flight comfortable and flight attendant polite, courteous and professional. The plane was loud but that's to be expected for a small plane. I would definitely recommend and fly again with them.",1
"London Stansted to Warsaw with Ryanair. Charged extra because bag had wheels despite being in wight limit, employee rolled eyes and said ""It's Ryanair you have to pay for everything"". The plane was horrible and the entire experience was disgraceful.",0
"Bangalore to London via Doha. The Qatar Airways Qsuite seems like an awesome product but there wasn't any space for my bag storage. The service from Bangalore was top notch and impeccable. Yet again the cabin crew make all the difference. Unfortunately a delay at Doha due to the late arrival of the aircraft, but had the usual 1x2x1 layout with no Q suite. However a special mention to cabin crew from Thailand who was the real star of this five star airline. Extremely polite, superb service on board and hats off to her. Unfortunately the food quality at the Al Mourjan lounge seems to be declining.",1
Short trip with one layover. Flight cancelled and rebooked on short notice to very inconvenient time. The two delayed flights. Nonexistent customer service. Even in their home airport there is no help desk. Rude and inflexible staff at the airport. I would advise against using KLM if at all possible. I have only heard bad things about their so called customer service.,0
PG937 from Bangkok to Phnom Penh. Thursday 27th November 2014. 9pm. Flight was 45 minutes late. Interior and seat of plane was dirty. Black marks on windows tatty plastic. They took us by bus from gate to plane. The staff did their best but had little information.,0
London to Manila via Kuwait. I was very nervous after reading the reviews on here. However I have to say they were fantastic. The other passengers were a nightmare and I can see why the staff get the hump. The way they were treated was criminal.,1
". If I actually was on the plane, I could give a better review. I book the flight through orbitz. But unlike most airlines that confirm booking automatically, Spirit requires you to verify with their actual site as well.  That was a pain in the butt. Moving towards the day of the flight. 5 hours before my flight, I get an email and it's said it was cancelled. That's a joke. The reason was air traffic which is ridiculous. It was supposed to be an overnight flight. I book a flight with American at their desk with no problem. I will say I did write to them what happened. A nice lady got back to me and apologized. They are giving me a refund which is nice. But not a good experience.",0
"To enter St. Lucia, on a very long awaited Caribbean vacation, we had to jump through a lot of hoops online, because of Covid restrictions. Arriving at the airport in Hartford at 3am on Sunday, December 5, we found that we had not printed out the final authorization from the government authorizing our entry into the country, though it was on our phones. The Station Manager was ever so patient and kind and smart, because it was not easy to download them, and print them on Delta's printer, which we sent using her email. After quite a bit of trying, she met us at the gate to continue attempts until she finally succeeded in printing the forms out for us. She literally saved our vacation. The rest of the Delta staff, on all 4 legs of our trip, coming and going to St. Lucia were also patient, courteous and professional. The flights were clean and on time and reasonably comfortable. They had Peloton meditation and chair yoga videos as part of their on line entertainment, which I enjoyed. In this very stressful time for air travel, it is nice to have only good things to say about these flights, and this airline. We plan to switch our frequent flyer mile credit card to them. The snacks and beverage were standard airline basic but the people serving them were great.",1
They changed my flight which wouldn't work for me and won't refund my tickets. I have been on the phone with them for 11 months and every time they say a refund is being processed. Now every time I call its a new excuse. Last excuse was too much time has passed even though I started the refund process or ROR as they call it. Every time being on hold for well over an hour.,0
"Myself and 14 others are stranded in Vegas because our plane left early. I came in from Indianapolis. Was supposed to transfer on this plane and take it to San Diego airport tonight. Now all of us have to spend the night in the airport they will not give us any rooms or any food. I am a single girl and this is unacceptable. Spirit Airlines said it was related to bad weather which is absolutely a lie, the weather is absolutely perfect, their plane left early. Unbelievable, we are all outraged. Do not fly Spirit Airlines.",0
Raleigh to Houston. I will never fly Frontier again. I understand there can be difficulties but today was a disaster. Instead of leaving us sitting in the lobby they decided to board all of us onto the plane and leave us sitting for 2 hours. And gave us one excuse after another. Two hours later we arrive at our destination to delayed again. Never again,0
"This was the first time I was going to fly ever. I bought tickets for my boyfriend and I to see my dying grandmother one last time and I wasn't ever informed that my flight was changed at first, then cancelled! My boyfriend and I were at the airport waiting for the plane before asking someone why Interjet wasn't coming up on the screen. after being told there were not Interjet flights I called Interjet and they confirmed that the flight was cancelled. I was shocked and had to scramble to get home and figure out what to do. Both my boyfriend and I have been calling multiple times daily and at first I got an answer, now it sounds like they have the phone off the hook! I've been waiting for a response to emails and calls. Never ever going though them or recommending ever!",0
"Kuala Lumpur to Bali. Our 1030 departure had a 7h delay. It took over an hour for staff to come to the gate to explain that the flight was delayed and to deal with customers. There were 3 of us that wanted to remove our baggage, be refunded and hop over to the other terminal to take a 1230 MAS flight to Bali instead but AirAsia took so long to get staff we realised we would never make it. Staff agreed to move us to a 1615 Air Asia flight to Bali however we had to go back outside to the chaos of baggage drop and immigration. After standing fighting for another hour, they eventually agreed to move our luggage over to the new flight without us having to do it all ourselves. They refused us access to the pod hotel in the departure lounge or their Lounge. They provided one bottle of water for 7h and offered a KFC in that time. Staff pushed us around the houses to talk to operations managers to try and obtain lounge access to relax.",0
I flew from London to Kuala Lumpur in August I have always flown MAS. Another great flight on time both ways. I only have praises for the very friendly and pleasant cabin crew. Drinks were served every hour and the food as fantastic. Inflight entertainment was great.,1
"This airlines don't respect thier passengers, my flight was late for one hour, after gathering passengers for boarding they discover that they don't have a staff for this flight, after one hour they call to start boarding again, passenger stand in a queue and they let us waiting for more 30 min.",0
VA is considered a budget airline but I regularly fly Emirates to Sydney on an A380 meal ICE entertainment system etc for a similar price. Emirates do not fly to Denpasar and do not connect with VA so I booked VA from AKL. Dopey tiered fare structure poor communication appalling customer service. I asked for same service as Emirates meal tea coffee movies. Received tea only. Later told it was my fault for asking for the services I wanted not researching and booking the correct fare tier. Ridiculous. 6.5 hour flight Denpasar to Brisbane horrendous air con not working properly stifling hot suffocating at front where I sat. Cabin freezing at rear passengers asked for blankets. Arrived Brisbane tried to change seat worst customer service experience. I will be flying to Denpasar but I will travel via another Asian country rather than direct with VA.,0
"Due to the Covid 19, I had to cancel a flight to Nairobi. The cancellation was done on time early march. Well Kenya Airways refuses to refund my ticket and proposes a voucher to be used in the next twelve months. On top of that no one responded to my email for over a month. I really believe that this is not acceptable.",0
"Gold Coast to Christchurch. Very pleased with our return flight with Jetstar both legs were on time the plane was spotless, and the service and friendliness of the crew were exemplary.",1
"We had a long layover in Toronto caused by a flight change by WestJet two weeks after we made the reservations. We asked the company to accomodate us on a early flight and the gentlemen at the kiosk named Llewellyn was a real help. He was very polite, professional and patient and was able to help us. Thanks so much Llewellyn.",1
"Extremely uncomfortable. I am 6' tall with very long legs and my husband is 6'3"". I felt like I was in a box. I had the middle seat and couldn't move at all. Thank goodness the seats didn't recline because the person in front of me would have been in my lap. My husband and I shared a large suitcase to avoiding having to pay for 2 bags but we ended up having to pay extra anyway because the bag was overweight. We will not be flying Spirit anymore. It was not a positive experience.",0
"Having purchased a business ticket at a rather hefty price I was surprised to learn the aircraft did not have any proper business seating neither when I asked they had a simple blanket nor a pillow. Having arrived after a few unpleasant hours to Geneva I have learned my suitcases were untraceable, long story short after almost 3 days I still did not receive my suitcases and no one reached out to inform me about their status. Having perishable goods in former luggage and having to travel inside EU, it was certainly one of the worst experiences I had for travelling such a short distance. Worst part was neglecting of both airlines and Swisspost bag handling team, very unprofessional and unamicable.",0
Was flying home from a wedding and my original flight from London to Calgary was delayed by what was supposed to be 20 mins but ended up being 45 mins causing me to miss my connection in Calgary Alberta. They refused to help me with a hotel or even food vouchers for my overnight stay while waiting for my next flight! They were rude and not caring at all!,0
"I canceled my reservation to fly from JFK to Port of Spain in April 2022. I am still waiting for my refund. I have sent countless emails, and received countless replies, all insisting that I'll get a response within 48 hours. That's all I have received. In short, I can't see myself getting anything other than platitudes and lies from Caribbean. Massively disappointing, and obviously I would recommend that travellers avoid this outfit at all costs.",0
September 20 Vancouver to Puerto Vallarta flight 527. September 27 Puerto Vallarta to Vancouver flight 526. I will never fly Sunwing again. Seats are ridiculous with no leg room at all. The flight attendants were rude. Trip was 5 hours and by the time we got off we could hardly move because of being so cramped in those lousy seats.,0
"Hong Kong to Seoul Incheon. The staff was so nice and friendly I had to write this review. They brought me every little extra stuff like more orange juice and bread and butter and stayed super friendly. They literally wanted to help me which was a nice feeling. Everything else was good too, food as well.",1
"Flew from DC to Boston for the marathon this year. It was only an hour gate to gate, which was one of the shortest flights I've ever flown. They had seatback TVs, that played around 35 channels. The flight attendants weren't very interesting. Served soda and snacks, including peanuts, chips and cookies. Good service overall. Bumpy though, because there was a storm over Cape Cod. Very cheap, but overall it was a very good flight.",1
"Upon reaching the check in counter, I was asked to pay 6700 php for over buggage. They considered my laptop with charging brick as excess baggage. I previously came from Qatar to the Philippines with the same bag and they did not even weigh the bag after i told them it was my laptop. It was initially 9k php according to the lady a Filipina who was rude, and I dont know but the lady changed it to 6700php. Upon reaching the plane, there was no food unless you pay for it. The flight was more than 4 hours due to delays and many were really hungry on this flight. They did not even provide water. I will never use this airline again. Not worth it.",0
My partner and I were on our honeymoon and had booked to travel to Sal Boa Vista San Vincent and back to Sal over a 2 week period. Our first flight from Sal left 30 minutes early so we arrived at Boa Vista 2 hours early only to be told the flight had gone and they had no explanation why. They offered use flights the next day which included an extra flight and would have taken all day. We lost all confidence in the company as we had arranged hotels and a ferry to fit in with our flight so we just asked for the direct flight back to Sal which was days later and stayed there the rest of our holiday.,0
"Been waiting for something, anything from Airasia since they canceled my flight. What a joke around and around with absolutely no result no return contact, nothing. BIG Loyalty Program member for years? Nothing more than a farce. I've been a long time user of this airline, 24 flights alone in the past couple of years but never again.",0
Gatwick to Rome. Worst airline service ever. Staff rude and lying to me about flight being full. They would not not let me move to empty row of seats once the plane is fully boarded,0
The flight crew were so professional and respectful. I have flown for the last 10 years but that was the smoothest flight I've ever experienced. The pilots were just top notch. The descent was so smooth. Touch was even better. Kudos to them all.,1
"Charlotte, NC to Boston, MA with American Airlines. Terrible customer service. Cancelled flight and then booked me on another flight 46 hours later after I had already completed the first leg of my trip. My husband had the same issue 1 week earlier, so this is a recurring problem for them. Inability to rebook you on a convenient flight. If you call, you are directed to gate agents, which are not at the gate. Gate agents tell you to call the airline. No one else you solve the problem of the flight they cancelled.",0
"United left me and my husband stranded. Our flight was canceled due to a mystery weather advisory, the weather in Mobile was clear it never rained and it rained in Houston for two hours. We tried to rebook, there were no flights until the following Tuesday. That was not an option because me and my husband both had to be at work on Monday. I tried calling customer service. Starting at 10 pm, I waited on the phone for two hours. Never reached anyone. So we had to rent a car and drive 8 hours home. I paid for a round trip ticket, so I expected a round trip home. I will never fly United again. Hopefully I'm able to get a refund.",0
"I was beyond disappointed with Hawaiian Airlines. From the horrible customer service, rude flight attendants, planes that are so outdated and falling apart that nothing works on them. The terrible fees they charge. I left a carry on bag and when I tried to get a flight attendant from our flight to help me out with it I was met with a rude attitude and told I would just have to call the next day because she needed to meet her friend who was picking her up. When I asked if there was someone else she said there was no managers or staff or anyone in the entire airport that could help, I find that hard to believe considering the fact that our baggage hadn't even made it to baggage claim when I notified her that I left somthing behind. She made no effort to try to help at all and was clearly bothered by me even asking. The flight attendants on the plane weren't any friendlier either. When boarding the plane I was told my carry on wouldn't fit because this was a really old plane and the bins are small and hopefully my bags would make it cause that's reassuring. For the amount of money I spent to fly 7 people I would expect a lot more. I am doubtful I will get any help tomorrow regarding my carry on left behind. I have flown with many other airlines and never had such a poor experience.",0
EY16 Manchester to Abu Dhabi on 14th April. Business class. Arriving Abu Dhabi there was no gangway we had to disembark using metal steps. There was no handrail and I aged 87 I had difficulty using the steps with very little to help me to climb down. At the same time an elderly lady perhaps not as old as myself but using a walking stick also had difficulty going down to ground level. There ought to have been a handrail. Thursday 1st May on my return at Sydney airport I attempted to find the Business class lounge prior to boarding EY455 Sydney to Abu Dhabi. I walked almost the length to Gate 60 before I found that it was near the Duty Free section. I had waked past with a number of people. The signing was poor and needed an overhead indication. On 3rd May EY021 Abu Dhabi to Manchester I asked for grilled beefsteak from the main menu only to be informed that it was not available. The alternative from the Anytime Menu was adequate. At all times the staff were extremely efficient pleasant and helpful.,1
"I booked flights for myself and my wife in 6th Jan 2020 with Malindo Air to take us from India to Perth via Malaysia on 23 April 2020 but due to covid the flights were cancelled. I filled out the Refund request form straight away but it kept crashing, eventually after a week it went through. I hadn't heard anything back so I emailed customer services on 22nd April and heard nothing so I emailed again on 4th May and again 14th May and still had no reply. I then found they had a Facebook page so I messaged the page on 18th May and they replied to say they had passed the message onto the relevant department. Having heard nothing back I messaged them again on 31st May, they replied on 1st June and said my refund was being processed and I just needed to wait. I waited until 17th June and messaged again, this time they replied and said they were going to escalate it. Finally 23rd June they messaged back to say they were doing my refund via a voucher to be used on flights and valid for 12 months. I replied straight back and explained that I do not intend to fly in the next 12 month or even longer and that I wanted my money returned, not a voucher. They replied back and said no money will be refunded. As you can imagine with covid 19 I'm not in a hurry to go abroad and I need the money refunded as I'm currently unable to work.",0
Flight 929 from Trenton to Detroit yesterday. After hearing a number of bad comments I had very low expectations. They gave me an option of a food box which I liked. Had a small TV in front of my seat. Flight attendants were funny and very nice. Seats were comfortable.,1
"Goa to Mumbai. Worst flying experience ever. The flight was delayed by 2 hours, due to some operational problems. The staff was extremely unprofessional and rude. I paid for the meal beforehand but the flight host was not ready to give me my meal for no reason. Finally, he gave me a tasteless sandwich after asking multiple times. Even on my Mumbai to Goa flight, the staff was super rude. Either they are not trained at all or they are being underpaid, and hence they take out all the frustration on their passengers. Never flying again on Spicejet for sure.",0
Not a good experience flying first class from Seattle to Charlotte. On second leg there wasn't any first class on the plane and they didn't put my wife and myself together. Very frustrating. I did demand a refund and they did accommodate. Flying back from Charlotte they couldn't get my wife and Myself together in first class. Very frustrating. They didn't even try to fix that one. Customer service from United is questionable. They act like they just don't care.,0
My Business Class flight from RJK to LHR was business in name and cost only. Despite the online reservation system clearly indicating that the central seat on the A319 is left vacant consistent with my experience of other Star Alliance partners an upgraded passenger was put in the seat next to me and the response from the airline was only that they do not guarantee the extra space. This is an extremely misleading reservation system and doesn't help when your partner has booked the aisle seat thinking they are next to you. The only communication from the cabin crew regarding the move was to ask me whether I would mind moving to let him have the window seat! The airport had no business facilities there was no sparkling wine the food was extremely poor I was not even able to get a second piece of butter for my bread and my baggage with its priority tag was one of the last to arrive at LHR after a 45 minute wait. Considering the large price gap I am left wondering what exactly that money paid for as I am certain that a slice of ham and bowl of cereal cannot cost over 100 GBP themselves?,0
We flew from London to Mauritius and Mauritius to Perth. We had our 16 month old daughter with us and the staff were great. Food was ok seats comfy. The land staff even gave us 4 seats for 3 of us from Mauritius for more comfort.,1
"I used ANA last Nov. 2015, it was the best flight I ever had. From the plane with wide spacious leg room, the most tasteful meal, and the best service of Cabin Crew. It's a long flight but the crew still manage to smile and rendered a good service. From check in counter in San Jose, you can see how courteous and respectful staff they have and to the counter staff in Transfer Desk of Narita so polite and respective manner when you inquire or ask help. ANA is the best!",1
